id,borough,bedrooms,bathrooms,summary,displayAddress,latitude,longitude,updateDate,price_amount,displaySize_sqft,property_sub_type
173679302,Lambeth,2,1.0,A terrific two bedroom flat that offers great living and entertaining space; as well as a private rear garden; all on a well regarded residential road close the amenities of Streatham High Road.,Wyatt Park Road; Streatham Hill; London; SW2,51.44032,-0.12247,2026-03-26T13:48:26Z,475000,832.0,Flat
173679215,Lambeth,2,2.0,This stunning two bedroom flat is located on the highly desirable Hopton Road. The property offers two spacious bedrooms; a family bathroom and a large open plan kitchen/living space. The flat also includes access to a vast shared garden behind the building; whilst also in close proximity to Stre...,Hopton Road; Streatham,51.425476,-0.129593,2026-03-25T11:58:10Z,425000,,Flat
173678549,Lambeth,1,1.0,This striking open plan home is set within a beautifully converted former foundry; featuring original exposed girders and solid wooden floors throughout. Accessed via a private entrance at the rear of a courtyard; the property also benefits from off street parking for one car. Inside; a vast rece...,Kennington Lane; Kennington,51.489098,-0.110337,2026-03-26T12:11:14Z,1000000,,Flat
170786573,Lambeth,0,1.0,This lovely studio flat in Stockwell is situated on the ground floor and has a bright and spacious room; with a modern fitted kitchen and a sleek shower room.,Old South Lambeth Road; SW8; Stockwell; London; SW8,51.48009,-0.12386,2026-03-27T06:58:36Z,250000,420.0,Studio
171526277,Lambeth,1,1.0,A truly unique one-bedroom freehold house arranged over two levels; featuring a striking central cast-iron spiral staircase. This semi-detached home benefits from a private courtyard garden and is offered to the market chain-free.,Caldwell Street; Stockwell; London; SW9,51.476795,-0.113138,2026-03-25T11:41:30Z,500000,588.0,Semi-Detached
166278962,Lambeth,1,1.0,This superb modern home is available to buy from as little as £85;000 with a 25% share! This beautifully presented one-bedroom; one-bathroom apartment is set on the second floor of a well-maintained building in the highly desirable Waterloo area; offering a perfect balance of com...,Westminster Bridge Road; London,51.498821,-0.111579,2026-03-25T11:39:26Z,85000,,Apartment
173622878,Lambeth,1,1.0,Located in Clapham; this stylish 1-bed flat features a spacious reception room with ample natural light. It is fitted with a modern open-plan kitchen and a double bedroom with built-in storage.,Edgeley Road; Clapham; London; SW4,51.46413,-0.13258,2026-03-26T12:48:12Z,375000,372.0,Flat
173677109,Lambeth,1,1.0,A well designed and immaculately presented one bedroom mansion apartment located in this sought after development; perfectly placed for Streatham High Road. The property offers well balanced living accommodation. Benefits include: a generous front reception room; fully fitted modern kitchen; bath...,Streatham High Road; Streatham,51.425416,-0.130736,2026-03-25T11:35:05Z,270000,5834.0,Flat
173673566,Lambeth,5,2.0,Spacious semi-detatched Freehold House on Valleyfield Road with 4 double bedrooms + study; 2 renovated bathrooms; Sittingroom with fireplace; large kitchen/diner with snug; south-facing garden; garage/utility and off-street parking. Close to Streatham Common; top schools; shops and good transport.,Valleyfield Road; London; SW16,51.42624,-0.11959,2026-03-25T11:26:04Z,925000,1945.0,Semi-Detached
173674340,Lambeth,2,2.0,NO CHAIN! Tenant already in place! Woodcote estate agents are delighted to present this stunning two double bedroom top floor flat in a converted Edwardian house in the bustling area of West Norwood. This property is located within walking distance to West Norwood Station (0.4 miles) allowing for...,Broxholm Road; London,51.433128,-0.11439,2026-03-25T11:06:09Z,425000,,Flat
170731112,Lambeth,1,1.0,Occupying the top floor of an attractive period building; this bright and well proportioned one bedroom flat offers a great blend of period character and modern living. Its elevated position allows natural light to pour in throughout the day; creating a light and airy feel across the home.,Glencairn Road; Streatham,51.4159,-0.127304,2026-03-25T10:58:19Z,300000,634.0,Apartment
173671910,Lambeth,3,2.0,A naturally bright and well presented three bedroom house with a south-facing garden and a private garage.,Sancroft Street; London; SE11,51.488896,-0.112882,2026-03-25T20:16:24Z,1000000,,Terraced
172376549,Lambeth,1,1.0,Oaks Estate Agents are delighted to present this exceptional top floor apartment; located within one of Tulse Hill’s most desirable residential pockets.,Palace Road; Tulse Hill,51.443637,-0.121409,2026-03-25T10:33:03Z,350000,,Apartment
173671172,Lambeth,2,2.0,This elegant two bedroom apartment; finished to an excellent standard; is available for chain free sale in Thirty Casson Square; Southbank Place exclusively through Prime London. The property also comes with a secure parking space; which is rare within the development. The apar...,Thirty Casson Square; Southbank Place; London,51.504558,-0.116764,2026-03-25T11:04:36Z,1500000,986.0,Apartment
173670353,Lambeth,1,1.0,A one bedroom apartment in County Hall. This well arranged one bedroom apartment is set within the prestigious North Block of County Hall Apartments in SE1; offering bright interiors and a practical 580 sq ft layout. The property features a spacious reception room with generous proportions...,North Block; County Hall Aprtments; London SE1,51.502782,-0.117369,2026-03-27T10:04:21Z,500000,580.0,Flat
170581217,Lambeth,1,1.0,A stylish; purpose built apartment located within a desirable; gated development. Comprising a spacious reception room; a modern kitchen; modern bathroom and double bedroom with storage. The property also includes a large balcony and is EWS1 compliant and includes an allocated parking space.,Singer Mews; Clapham,51.469195,-0.127315,2026-03-25T10:46:23Z,375000,,Flat
173669405,Lambeth,2,2.0,Keating Estates are proud to present to market a bright and spacious two double bedroom; two bathroom apartment with a South-East facing private terrace; set within a secure and contemporary development in an ideal location moments from the heart of Brixton and a short stroll to Herne Hill.,Loughborough Park; SW9,51.458717,-0.106738,2026-03-26T15:11:37Z,530000,850.0,Flat
171745250,Lambeth,3,1.0,A fantastic split-level flat offering over 1;000 sqft of spacious accommodation. On the first floor; there is a generous landing that leads to two double bedrooms and one single; all with ample space for storage and wonderful ceiling height. Upstairs; to the rear; you find a b...,Grantham Road; London,51.468544,-0.123542,2026-03-29T03:53:03Z,500000,,Apartment
173668823,Lambeth,3,2.0,Keating Estates are proud to present to market this impressive three double bedroom apartment with a private balcony; communal garden access and parking. Set on the third floor of a modern development; the flat is nestled between Balham and Clapham in a quiet yet well-connected location.,Limerick Close; SW12,51.447753,-0.14123,2026-03-26T18:44:28Z,635000,998.0,Flat
169266761,Lambeth,2,1.0,This superb; light and bright; two double bedroom flat has been beautifully refurbished by the current owner and is presented in stunning condition throughout. Situated on the second floor of a grand period building; a welcoming hallway leads into a fantastic open plan kitchen living dining area..,Clapham Road; SW9,51.468314,-0.127414,2026-03-25T09:39:57Z,475000,658.0,Flat
173667320,Lambeth,2,1.0,£350;000-£400;000 A superb CHAIN FREE two bedroom flat located just 0.3 Miles from Tulse Hill Station,Knollys Road; London; SW16,51.435917,-0.110926,2026-03-25T10:06:13Z,350000,,Flat
173666624,Lambeth,3,1.0,An exceptional three-bedroom split-level residence set in the heart of Kennington; finished to an outstanding contemporary standard. Beautifully and thoughtfully refurbished throughout; this impressive apartment offers stylish; turn-key living within a characterful 1960s development.,Gibson Road; London,51.492349,-0.116212,2026-03-26T21:44:27Z,510000,936.0,Apartment
173666324,Lambeth,2,1.0,A superb ground floor; two bedroom period maisonette with a private courtyard garden; set on a popular residential street just moments from the amenities of Clapham Old Town and within easy reach of Battersea Power Station and Battersea Park.,Robertson Street; London; SW8,51.468891,-0.147478,2026-03-26T12:42:49Z,650000,,Flat
173666168,Lambeth,3,2.0,This beautifully modernised three-bedroom terraced house presents an exceptional opportunity for those seeking a stylish and comfortable home in a convenient location.,Aberfoyle Road; London; SW16,51.418923,-0.138061,2026-03-25T09:17:03Z,575000,904.0,Terraced
173663651,Lambeth,3,3.0,A well-balanced three-bedroom apartment on the upper floors of Keybridge; Vauxhall. Offering bright; contemporary interiors with concierge; gym and pool; moments from Vauxhall Station and within the Nine Elms regeneration area.,16 Exchange Gardens; London; SW8 1DF,51.48235,-0.12478,2026-03-27T03:38:25Z,1260000,1092.0,Apartment
173649653,Lambeth,3,1.0,A well maintained three bedroom first floor maisonette with a private garden on the popular Harborough Road; offered with a Share of Freehold.,Harborough Road; London; SW16,51.430164,-0.120159,2026-03-25T22:46:04Z,650000,1084.0,Maisonette
172776224,Lambeth,1,1.0,** GUIDE PRICE £375;000 - £400;000 ** A beautifully presented and generously proportioned one-bedroom conversion apartment set within an attractive brick facade residence on sought-after Thurlow Park Road. The apartment sits circa 547sq/ft of internal floor spac...,Thurlow Park Road; London,51.439187,-0.100435,2026-03-24T22:01:05Z,375000,547.0,Apartment
173647481,Lambeth,3,1.0,A beautifully refurbished end of terrace three bedroom town house set within a quiet close in the heart of Streatham; offering a superb balance of modern living and well considered space throughout.,Stanthorpe Close; Stanthorpe Road,51.427526,-0.130185,2026-03-28T00:12:29Z,600000,1141.0,End of Terrace
173645768,Lambeth,3,1.0,Set on the ground floor with its own private entrance; this spacious three bedroom maisonette offers exceptional proportions and a superb sense of light throughout. The home also features a private garden. Inside; the property boasts impressive room dimensions; enhanced by abundant natural light ...,Lyham Road; Brixton; London; SW2,51.450426,-0.12619,2026-03-27T10:56:14Z,500000,,Maisonette
173642348,Lambeth,5,2.0,**Guide Price: £1;500;000 - £1;750;000 ** A very well presented terraced Victorian family house which comprises five double bedrooms; retaining fine period features and boasting a 24ft South facing garden situated on arguably the most desirable road within the Abbeville Vil...,Hambalt Road; SW4,51.454277,-0.138319,2026-03-27T23:14:06Z,1500000,2158.0,Terraced
173641382,Lambeth,5,2.0,A versatile and exceptionally spacious five-bedroom; three-storey purpose-built house; ideally positioned within the desirable Clapham Old Town enclave; offering off-street parking and beautifully balanced accommodation extending to over 1;290 sq ft.,Charles Barry Close; London,51.46694,-0.13966,2026-03-25T09:57:47Z,925000,,Semi-Detached
173641088,Lambeth,4,2.0,Stylish 4 bedroom house with generous living space; features a bright reception room; open plan kitchen with dinning room; quiet private garden; and 4 spacious double bedrooms.,Cricklade Avenue; Streatham Hill; London; SW2,51.43913,-0.12137,2026-03-26T13:50:04Z,950000,1423.0,Semi-Detached
172440587,Lambeth,2,2.0,Guide Price £600;000 to £650;000. A bright and well presented two double bedroom second floor apartment on The Polygon; moments from Clapham Common and Clapham High Street. Extending to approximately 788 sq ft; the property offers a spacious reception room with ample space ...,The Polygon; London; SW4,51.463336,-0.141059,2026-03-24T23:28:06Z,600000,788.0,Apartment
173216915,Lambeth,2,1.0,A bright and airy groundfloor Victorian conversion featuring two double bedrooms; a private garden; and a substantial basement ideal for storage. The property is offered with a share of the freehold and no onward chain. Cavendish Road; SW12; offers excellent benefits; includ...,Cavendish Road; London; SW12,51.450161,-0.142394,2026-03-24T21:14:10Z,650000,,Flat
173638787,Lambeth,1,1.0,This former lightbulb factory located close to the vibrancy of Brixton provides the perfect space for this one of a kind live/work property just off Brixton H...,31 Blenheim Gardens; Brixton; London; SW2,51.45362,-0.12207,2026-03-24T16:31:13Z,1225000,1736.0,Town House
170632994,Lambeth,2,1.0,A bright two-bedroom split level period conversion located equidistant to Clapham and Brixton.,Branksome Road; London; SW2,51.457725,-0.125022,2026-03-26T01:54:08Z,450000,618.0,Flat
173638064,Lambeth,4,2.0,A fantastic period apartment for sale in popular location; just moments away from Clapham High Street with a plethora of shops; restaurants and transport links on your doorstep.,Cato Road; Clapham; London; SW4,51.462891,-0.129418,2026-03-27T03:54:58Z,700000,1037.0,Flat
173636921,Lambeth,2,1.0,Situated in a highly sought after pocket of Poets Corner SE24; close to the heart of Herne Hill. The nearby weekly farmers market adds to the vibrant atmosphere. Excellent local schools and amenities; Brockwell Park lido; independent cafés; restaurants; and shops are all close by. Transpor...,Regent Road; Herne Hill; London; SE24,51.455,-0.104915,2026-03-27T11:34:51Z,950000,1015.0,Terraced
173635919,Lambeth,2,1.0,Nestled on the desirable Durban Road in West Norwood; SE27; this charming first-floor maisonette offers a perfect blend of period character and modern living. Ideal for first time buyers or small families; the property provides spacious accommodation and a sense of independence. Upon ent...,Durban Road; West Norwood; SE27,51.430599,-0.095139,2026-03-24T15:57:32Z,425000,807.0,Maisonette
171947258,Lambeth,2,1.0,A meticulously refurbished and exceptionally well-presented two double bedroom apartment; set on the first floor of a well-maintained purpose-built block; offering close to 700 sq ft of balanced and intelligently arranged accommodation,Gauden Road; London,51.46702,-0.131465,2026-03-26T16:55:40Z,450000,,Flat
173631017,Lambeth,0,0.0,Land with pre-approved planning permission to build a one bedroom house with additional office space and private garden (ref 24/01377/FUL) in a prime Clapham location.,Clapham Manor Street; London; SW4,51.463687,-0.134625,2026-03-26T09:50:15Z,245000,400.0,Land
171892748,Lambeth,2,2.0,This spectacular two bedroom apartment with un-restricted river views in the award winning riverside development; The Tower; is available now chain free.,St. George Wharf; London; SW8,51.485065,-0.128005,2026-03-24T14:34:13Z,1225000,1184.0,Not Specified
173629931,Lambeth,1,1.0,Keating Estates are proud to present to market this charming raised ground floor one bedroom apartment; set within an attractive Victorian conversion on the ever-popular Jeffreys Road.,Jeffreys Road; SW4,51.470088,-0.126305,2026-03-24T14:34:07Z,410000,480.0,Flat
173629922,Lambeth,2,1.0,Offered to the market with no onward chain; this well presented two bedroom apartment offers a private garden and is ideally located for both Clapham Old Town and Clapham Hight Street.,St. Luke's Avenue; London; SW4,51.461903,-0.132106,2026-03-24T14:34:06Z,530000,549.0,Flat
171354902,Lambeth,1,1.0,An attractive period conversion apartment for sale located on this popular residential road on the border of West Dulwich and West Norwood. The property has been upgraded and modernised to a high standard; creating a stylish and very well presented interior. The accommodation comprises o...,Hamilton Road West Norwood,51.428817,-0.089841,2026-03-24T14:56:06Z,300000,471.0,Apartment
171575342,Lambeth,1,1.0,GUIDE PRICE £400;000 - £425;000. Offered to the market with no onward chain; this desirable split-level property is set within a beautiful Victorian building in a sought after pocket of residential Tulse Hill.,Palace Road; Tulse Hill; London; SW2,51.43873,-0.110741,2026-03-24T14:12:00Z,400000,581.0,Flat
173627360,Lambeth,3,1.0,Keating Estates are delighted to present to market this characterful split-level three double bedroom Victorian apartment; set on the sought-after Dalyell Road in the heart of Brixton; with ease of access to Clapham and Stockwell.,Dalyell Road; SW9,51.465274,-0.118961,2026-03-24T14:00:07Z,675000,1456.0,Flat
173625935,Lambeth,1,1.0,A well proportioned and well maintained one bedroom flat situated on the fourth floor the popular Cornell Square development.,Cornell Square; South Lambeth; SW8,51.475502,-0.131578,2026-03-24T16:30:23Z,375000,473.0,Flat
167182883,Lambeth,3,1.0,A semi-detached Victorian family home; located on a quiet residential road nearby Streatham Common. The property has three double bedrooms and has been renovated to a high standard by the current owners.,Danbrook Road; Streatham,51.413825,-0.127441,2026-03-24T13:25:52Z,725000,,Semi-Detached
173623937,Lambeth,2,1.0,Keating Estates are proud to present to market this two bedroom first floor maisonette with a private garden located on Abbots Park; ideally positioned close to the open green spaces of Brockwell Park and within walking distance of Tulse Hill train station.,Abbots Park; SW2,51.443527,-0.111815,2026-03-24T13:13:13Z,400000,609.0,Maisonette
163892981,Lambeth,1,1.0,A modern large & bright 4th floor 1 bed apartment located in a luxury gated development in Streatham Hill. It boasts an open plan living space with a fully fitted SieMatic kitchen reception; The double bedrooms includes built-in wardrobes; and the sleek bathroom boast luxurious rainfore...,Gaumont Place; Streatham Hill; London,51.439163,-0.127166,2026-03-24T13:10:03Z,399995,,Apartment
173622959,Lambeth,3,1.0,A wonderful 3-bedroom flat situated over 2 floors; featuring a bright and spacious reception room; 3 double bedrooms a fitted kitchen; a lovely balcony and plenty of storage space.,Ensbury House; Carroun Road; Oval; London; SW8,51.47993,-0.1194,2026-03-27T06:58:05Z,450000,799.0,Maisonette
173622128,Lambeth,1,1.0,Situated on the upper ground floor of an attractive period conversion; this beautifully presented one-bedroom apartment offers an ideal opportunity for first-time buyers to step onto the property ladder. At its heart is a spacious open-plan kitchen and reception room; flooded in natural light; c...,Gleneagle Road; Streatham,51.426826,-0.132441,2026-03-24T12:41:07Z,325000,,Flat
173621975,Lambeth,3,1.0,Guide price £650;000 to £700;000. This remarkable three-bedroom Victorian conversion flat is thoughtfully arranged over two levels; encompassing more than 1;100 square feet of living space. Nestled in the vibrant heart of Crystal Palace; the property is just moments away from the live...,Jasper Road; Crystal Palace; London; SE19,51.421555,-0.079771,2026-03-26T12:51:42Z,650000,,Flat
167790899,Lambeth,3,1.0,In immaculate condition throughout is this three double bedroom; semi detached; family home. Offered with no onward chain this property has a charming front reception; cosy snug and large modern kitchen diner to the rear. The garden can be accessed via the folding double doors; creating a great i...,Danbrook Road; Streatham,51.413825,-0.127441,2026-03-24T13:06:16Z,725000,,End of Terrace
173621417,Lambeth,3,2.0,A beautifully presented three-bedroom maisonette; refurbished to an exceptional standard throughout and benefiting from a charming south facing garden,Hannington Road; London; SW4,51.466049,-0.146703,2026-03-24T12:43:30Z,1000000,1716.0,Flat
172384349,Lambeth,0,1.0,A beautifully refurbished; chain-free studio apartment set within the highly sought-after; friendly gated community of Tudor Close; quietly set back from Brixton Hill. Finished to a high standard throughout; this first floor apartment offers a bright and well-designed living space; ide...,Tudor Close; Brixton Hill; London; SW2,51.451054,-0.121653,2026-03-27T08:14:03Z,180000,,Studio
159722534,Lambeth,2,2.0,Spacious two bedroom two bathroom apartment situated on the twentieth floor in Gladwin Tower; part of the Nine Elms Point development. Well located near to Nine Elms Underground Station.,Wandsworth Road; Nine Elms; SW8,51.48156,-0.128085,2026-03-26T00:12:46Z,800000,985.0,Apartment
173616800,Lambeth,0,1.0,Set within an impressive Grade II listed building; this spacious studio apartment offers approximately 527 sq ft of well arranged living space. The studio room features clearly defined living and sleeping areas; with views over the communal courtyard gardens; alongside a separate kitchen. The p...,Kennington Lane; Kennington,51.486769,-0.112446,2026-03-24T11:40:04Z,415000,,Flat
173616209,Lambeth,2,1.0,A fantastic opportunity to acquire a spacious and very well-presented split-level two-bedroom garden flat in a charming Victorian building in Brixton. EPC Rating C.,Gresham Road; London; SW9,51.463844,-0.108902,2026-03-25T23:54:23Z,825000,1264.0,Apartment
173615909,Lambeth,3,2.0,Keating Estates are proud to present to market this spectacular three double bedroom; two bathroom apartment with a private terrace; set within a secure; modern building in a location unrivalled for its convenience; with Clapham North tube and Clapham High Street all on the doorstep.,Carpenters Place; SW4,51.462581,-0.134223,2026-03-24T11:27:06Z,665000,1058.0,Flat
164893223,Lambeth,1,1.0,Situated on a quiet residential street in vibrant Clapham/Stockwell; this beautifully presented and renovated one-bedroom flat offers modern living in one of South London’s most sought-after locations. This flat is located within a well-maintained period conversion property and benefits ...,Union Road; London,51.469711,-0.131345,2026-03-24T11:25:16Z,350000,400.0,Apartment
173613182,Lambeth,2,1.0,A stylish two bedroom conversion apartment overlooking Clapham Common. Located on the second floor of a pretty red-brick Victorian property; this apartment is very well presented throughout - an ideal first time buy.,Clapham Common South Side; Clapham Common South Side; London; SW4,51.45427,-0.14579,2026-03-29T10:46:41Z,600000,678.0,Flat
173613014,Lambeth,2,2.0,JOHNS&CO are pleased to present this impressive two bedroom; two bathroom apartment on the tenth floor of the prestigious Gladwin Tower.,Gladwin Tower; Wandsworth Road; London; SW8,51.481454,-0.128172,2026-03-24T10:56:06Z,810000,996.0,Apartment
173122391,Lambeth,5,2.0,An opportunity to secure a substantial five-bedroom; two-bathroom family home on popular Gubyon Avenue; Herne Hill SE24. Coming to the market for the first time in over 50 years; this property presents a rare chance for buyers looking to put their own stamp on a home. Set within a row of...,Gubyon Avenue; Herne Hilll; London; SE24,51.45642,-0.102408,2026-03-24T10:53:28Z,1499995,2077.0,House
87419280,Lambeth,1,1.0,This charming 1 double bedroom apartment of 495 square foot; with private garden; is available now chain-free.,Tradescant Road; London; SW8,51.478712,-0.122062,2026-03-24T10:41:02Z,380000,495.0,Not Specified
172844459,Lambeth,4,2.0,This exquisite home boasts a perfect blend of period charm and modern elegance; ideal for those seeking a spacious and beautifully presented residence. As you step inside; you are greeted by two spacious reception rooms. The front reception room; bathed in natural light; features a cha...,Braxted Park; London; SW16,51.41951,-0.122728,2026-03-26T01:01:19Z,1395000,2302.0,Semi-Detached
173611370,Lambeth,5,3.0,Pedder is proud to present an attractive investment opportunity to acquire a fully income producing freehold building located between Brixton and Herne Hill; one of South London?s most consistently strong rental markets. The property comprises three self contained residential flats tota.,Railton Road; Herne Hill; London; SE24,51.457359,-0.107201,2026-03-24T11:52:05Z,1100000,,House
173570972,Lambeth,5,2.0,This rarely available; elegant and substantial house of 2234 square foot; comprising of 5 bedrooms; 3 bathroom and a stunning 80 foot South facing garden is available now through Nested.,Aldebert Terrace; London; SW8,51.477071,-0.121755,2026-03-24T10:32:17Z,2000000,2234.0,House
173610338,Lambeth,5,2.0,Located on this sought after residential road on the West Dulwich / West Norwood borders is this handsome period family home which extends to a generous 2819 sq ft approx of versatile accommodation. The property benefits from high ceilings; retains numerous period details and enjoys a thoughtfull...,Idmiston Road; West Dulwich; London; SE27,51.436107,-0.099874,2026-03-24T18:18:42Z,1850000,,Semi-Detached
173610173,Lambeth,2,2.0,A beautifully presented split-level apartment with a private garden; set within an attractive period conversion in the highly desirable SE27 area. Lovingly renovated by the current owners; this stylish home offers a spacious open-plan kitchen and reception area designed for both modern l...,Thornlaw Road; London SE27,51.429618,-0.106887,2026-03-24T10:19:01Z,550000,,Maisonette
172921718,Lambeth,2,1.0,Two bedroom ground floor flat situated in a period-style house located in Vauxhall. The property comprises of two well proportioned bedrooms; each offering comfortable accommodation with good storage potential. A modern family bathroom serves the flat; finished in a clean and neutral style.,Fentiman Road,51.481599,-0.120134,2026-03-24T10:13:24Z,550000,,Flat
172112723,Lambeth,2,1.0,Nestled on the desirable Thurlow Park Road; this charming purpose-built flat offers a perfect blend of comfort and modern living. With two spacious double bedrooms; this property is ideal for couples or professionals seeking stylish living in an excellent location. The flat boasts a mod...,Thurlow Park Road; London; SE21,51.440845,-0.105892,2026-03-24T10:00:45Z,525000,,Flat
173608244,Lambeth,4,2.0,A delightful four bedroom triplex conversion flat forming part of a Victorian terrace on a highly desirable tree lined road.,Heyford Avenue; Vauxhall; SW8,51.480371,-0.122408,2026-03-24T09:52:06Z,750000,1186.0,Flat
173606837,Lambeth,2,1.0,A fantastic lateral period conversion with a private entrance; arranged over the ground floor of an impressive detached Victorian property. The property comprises a spacious reception room with ample space for both relaxing and dining; a separate well-equipped kitchen; and two well-proportioned ...,Northbourne Road; Clapham,51.458622,-0.130833,2026-03-25T16:29:46Z,700000,,Flat
173606660,Lambeth,0,1.0,** Guide Price £635;000 -£645;000**Regent are proud to present this studio apartment in the highly desirable location on the bank of the River Thames. Would you prefer to communicate on WeChat? Add us at RegentLettings. This ...,Casson Square; Southbank Place; SE1,51.503562,-0.113904,2026-03-29T03:53:11Z,635000,,Apartment
173604380,Lambeth,1,1.0,A beautifully presented one double bedroom; first floor; period conversion flat located on a popular road close to Streatham Hill and Brixton Hill. This property is finished to an exceptional standard throughout and offers a private roof terrace.,Montrell Road; Streatham Hill,51.444238,-0.126407,2026-03-24T17:21:05Z,400000,,Flat
168276056,Lambeth,1,1.0,Tucked away on a peaceful and popular residential street; this well presented one-bedroom purpose-built apartment. Situated on the border of vibrant West Norwood and the village-like charm of West Dulwich; the property provides over 500 sq ft of well-designed living space; ideal for first-time bu...,Beeton Way; Norwood; London; SE27,51.431335,-0.094106,2026-03-24T10:55:42Z,250000,,Flat
173603840,Lambeth,1,1.0,This spacious ground floor apartment is located within a secure gated development. The accommodation includes an open plan reception room; a separate kitchen with fitted units; a bathroom; and a generously sized double bedroom. The property is offered with no onward chain.,Effra Parade; Brixton,51.457244,-0.109218,2026-03-24T08:19:04Z,300000,,Flat
173602772,Lambeth,2,2.0,A stunning two bedroom; two bathroom apartment with south-facing terrace; underground parking; concierge & gym just moments from Streatham Hill Station,Gaumont Place; London; SW2,51.43925,-0.12709,2026-03-24T08:13:30Z,545000,886.0,Apartment
173592530,Lambeth,1,1.0,Enjoying an excellent location in the heart of the city this delightful 1 bedroom flat is presented to an excellent standard and boasts a full refurbishment with modern fixtures and fittings.,Pearman Street; Waterloo; London; SE1,51.49938,-0.10996,2026-03-28T21:45:01Z,575000,526.0,Flat
87721866,Lambeth,1,1.0,This superb 1 bedroom flat is located in the heart of Camberwell; perfectly positioned in a desirable area and boasting a generous reception room; a modern kitchen; and smart built-in storage solutions.,Coldharbour Lane; Camberwell; London; SE5,51.46817,-0.09829,2026-03-26T13:49:01Z,300000,547.0,Flat
173589560,Lambeth,3,1.0,This first floor period conversion is presented in excellent condition throughout; has a long lease and is offered to the market chain free. The accommodation comprises a spacious open plan reception room with a well equipped kitchen; two double bedrooms; a further single bedroom and a bathroom.,Cavendish Road; Clapham,51.45353,-0.14424,2026-03-23T18:34:08Z,495000,,Flat
173589443,Lambeth,3,2.0,A beautifully presented three bedroom ground floor home; finished to an exceptional standard throughout. The property has a generous reception room; a stylish separate fitted kitchen; and direct access to a substantial private south-facing rear garden. Additional benefits include a secure; alloc...,Groveway; Stockwell,51.473073,-0.113506,2026-03-23T18:31:08Z,765000,,Flat
173589176,Lambeth,2,1.0,A beautifully presented ground floor garden flat; ideally positioned and offering two spacious double bedrooms. The property features a very large stunning; southwest facing landscaped garden. The garden also benefits from an insulated and heated outbuilding that is currently equipped as a home o...,Mount Ephraim Lane; Streatham,51.435098,-0.133486,2026-03-23T18:44:35Z,595000,,Maisonette
173589182,Lambeth,1,1.0,A well located Victorian one double bedroom; ground floor flat; with on street parking as well as a beautifully landscaped garden. The property is within close proximity to Brockwell Park and local amenities and shops.,Harpenden Road; Streatham,51.437107,-0.106889,2026-03-25T09:20:32Z,415000,,Flat
173588876,Lambeth,2,1.0,A stunning two double bedroom apartment finished to an immaculate standard throughout and benefiting from a private garden; private balcony and secure entrance.,Lessar Avenue; London; SW4,51.454539,-0.143669,2026-03-27T10:56:12Z,550000,,Flat
162630155,Lambeth,2,2.0,A two double bedroom; two bathroom; 3rd floor apartment within this secure; gated; modern development. The property has well-proportioned and bright rooms; a smart finish with wood floors; and is conveniently located. Accommodation arranged on the 3rd floor of this modern building compri...,Corben Mews; Battersea Park; SW8,51.47192,-0.136869,2026-03-23T17:54:46Z,460000,777.0,Flat
167633678,Lambeth,2,1.0,Set on the 7th floor; this 2 bedroom flat boasts wonderful interiors including a large reception room; a separate kitchen and 2 good-sized double bedrooms.,Whittaker Court; Stockwell; London; SW4,51.47283,-0.1256,2026-03-26T12:50:40Z,300000,729.0,Flat
173586068,Lambeth,3,2.0,Stunning split level; three bedroom and two bathroom; ground floor flat with spectacular 70 ft garden.,Chelsham Road; London; SW4,51.468565,-0.129199,2026-03-28T23:37:05Z,1000000,,Terraced
173573204,Lambeth,2,1.0,A good sized split-level period conversion two bed flat located on a highly sought after tree-lined road. Added benefits to this property include a large communal garden kept in great condition; private off-street parking and easy access to Streatham Hill; Tulse Hill and Brixton station with gree...,Palace Road; Streatham,51.444025,-0.121895,2026-03-23T17:23:13Z,425000,,Flat
159946613,Lambeth,4,1.0,A large; four bedroom split level maisonette. The property comprises of four double bedrooms; a family bathroom; living / dining room and a separate kitchen. The property includes a private balcony and is being sold chain free.,Rupert Gardens; Stockwell,51.467677,-0.104615,2026-03-23T17:15:39Z,325000,,Flat
173583410,Lambeth,2,1.0,Oaks Estate Agents are delighted to present this charming first-floor; two-bedroom purpose built masionette; ideally positioned on a highly sought-after residential road in the heart of West Norwood.,Auckland Hill; West Norwood,51.430348,-0.098273,2026-03-27T00:16:43Z,450000,696.0,Apartment
172939589,Lambeth,2,2.0,West Facing Two Bedroom Apartment | Two Bathrooms | 826 Sq. Ft | Fully Fitted Kitchen | Popular Layout - All River Facing | Larger Than Average Balcony | 6th Floor | Direct River Views | Parking To Rent | 24Hr Concierge | On Site Tesco Express | Superbly Located For Commuting | Riverside Developm...,Drake House; St George Wharf; Vauxhall; SW8,51.486,-0.1257,2026-03-24T21:26:41Z,700000,826.0,Apartment
173582525,Lambeth,2,1.0,Occupying a prominent position within a substantial detached Victorian conversion; this bright two bedroom apartment offers a thoughtful blend of period character and modern practicality. The property is situated on the first floor and benefits from a layout that feels both spacious and private; ...,Norwood Road; London; SE24,51.444507,-0.104722,2026-03-25T23:39:09Z,425000,593.0,Apartment
173582354,Lambeth,2,1.0,2 double bedrooms; bathroom; reception/dining room; kitchen. The property comes with a share of the freehold and access to a mature communal garden,Orlando Road; LONDON; SW4,51.465256,-0.143415,2026-03-26T12:36:25Z,700000,724.0,Flat
